Latitude,Longitude,Time Stamp(s),Yaw(degrees),Pitch(degrees),Roll(degrees)
34.10655583,-117.7122538,1390000,97.69156849,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,102.9101054,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,100.6378373,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,100.4611758,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,97.36594336,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,99.21242102,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,99.1660381,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,101.4139985,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,100.8507912,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,100.4090847,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,99.67501212,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,100.5674882,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,100.109944,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,97.71968127,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,98.81627693,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,98.93057015,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,98.7062976,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,99.2393193,-0.6875,-2.3125
34.10655583,-117.7122538,1390000,100.6547349,-0.6875,-2.3125
34.106556,-117.7122547,1391000,99.48370968,-0.6875,-2.3125
34.106556,-117.7122547,1391000,101.6372732,-0.6875,-2.3125
34.106556,-117.7122547,1391000,98.3012958,-0.6875,-2.3125
34.106556,-117.7122547,1391000,100.5537335,-0.6875,-2.3125
34.106556,-117.7122547,1391000,97.63899981,-0.6875,-2.3125
34.106556,-117.7122547,1391000,99.5843905,-0.6875,-2.3125
34.106556,-117.7122547,1391000,99.27551544,-0.6875,-2.3125
34.106556,-117.7122547,1391000,101.348755,-0.6875,-2.3125
34.106556,-117.7122547,1391000,97.4891875,-0.6875,-2.3125
34.106556,-117.7122547,1391000,99.69781977,-0.6875,-2.3125
34.106556,-117.7122547,1391000,100.3677708,-0.6875,-2.3125
34.106556,-117.7122547,1391000,99.01681519,-0.6875,-2.3125
34.106556,-117.7122547,1391000,98.12610905,-0.6875,-2.3125
34.106556,-117.7122547,1391000,100.3252156,-0.6875,-2.3125
34.106556,-117.7122547,1391000,97.57951564,-0.6875,-2.3125
34.106556,-117.7122547,1391000,98.78784509,-0.6875,-2.3125
34.106556,-117.7122547,1391000,100.6886583,-0.6875,-2.3125
34.106556,-117.7122547,1391000,100.2836107,-0.6875,-2.3125
34.106556,-117.7122547,1391000,99.16725143,-0.6875,-2.3125
34.106556,-117.7122547,1391000,98.65248317,-0.6875,-2.3125
34.106556,-117.7122547,1391000,98.89556861,-0.6875,-2.3125
34.106556,-117.7122547,1391000,96.86549185,-0.6875,-2.3125
34.106556,-117.7122547,1391000,100.3228357,-0.6875,-2.3125
34.106556,-117.7122547,1391000,98.66266517,-0.6875,-2.3125
34.106556,-117.7122547,1391000,99.3166905,-0.6875,-2.3125
34.106556,-117.7122547,1391000,98.48376965,-0.6875,-2.3125
34.106556,-117.7122547,1391000,98.87542444,-0.6875,-2.3125
34.106556,-117.7122547,1391000,98.52417808,-0.6875,-2.3125
34.106556,-117.7122547,1391000,101.1545604,-0.6875,-2.3125
34.106556,-117.7122547,1391000,102.7364795,-0.6875,-2.3125
34.106556,-117.7122547,1391000,99.35744509,-0.6875,-2.3125
34.106556,-117.7122547,1391000,99.48812404,-0.6875,-2.3125
34.106556,-117.7122547,1391000,99.07982254,-0.6875,-2.3125
34.106556,-117.7122547,1391000,100.6514882,-0.6875,-2.3125
34.106556,-117.7122547,1391000,99.38365097,-0.6875,-2.3125
34.106556,-117.7122547,1391000,98.63429378,-0.6875,-2.3125
34.106556,-117.7122547,1391000,100.6798393,-0.6875,-2.3125
34.106556,-117.7122547,1391000,97.99154499,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,98.00433824,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,97.05803316,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,102.0947737,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.06887273,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,97.62660926,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.38630468,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.08059288,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,100.2134836,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,98.91830718,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.72678362,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,100.2932052,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.7248203,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,98.01522925,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,98.55166388,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.37645904,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,100.6984629,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,100.5460847,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,100.1597126,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,97.86064981,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.69044639,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,98.54690072,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,97.43348148,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,97.6472984,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.80497648,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,100.9149712,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,101.4200062,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,100.0796457,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.2407402,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,98.55657276,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.57399414,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,100.4256259,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.91142013,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.08490565,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,100.2291386,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,98.47889264,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,96.5629999,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,98.84176412,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,100.0809176,-0.6875,-2.3125
34.10655683,-117.7122552,1392000,99.64212595,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,101.0616496,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.24789199,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.51433249,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,98.0618094,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,98.23912629,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,103.1533637,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.15489588,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.44131264,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,101.731684,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,100.5966803,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,97.14755918,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.44135109,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.75080184,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,98.96662924,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.43305838,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.29085296,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.12067809,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.90659999,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,100.2006436,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,100.1844629,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,100.197107,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,96.98931863,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,101.0853421,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,98.89532869,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,101.4953246,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,101.1839292,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,100.1124141,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.00353171,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.91432577,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,98.61607411,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.05109778,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,101.0223117,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,102.0674798,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.71756262,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.56688938,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,98.9100112,-0.6875,-2.3125
34.10655783,-117.7122562,1393000,99.33823118,-0.6875,-2.3125
34.10655783,-117.712256,1394000,97.67985604,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.82286982,-0.6875,-2.3125
34.10655783,-117.712256,1394000,98.99994831,-0.6875,-2.3125
34.10655783,-117.712256,1394000,100.0394321,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.08301354,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.3033271,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.82978164,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.75362284,-0.6875,-2.3125
34.10655783,-117.712256,1394000,97.73100444,-0.6875,-2.3125
34.10655783,-117.712256,1394000,98.88994527,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.61390411,-0.6875,-2.3125
34.10655783,-117.712256,1394000,97.57878768,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.01267478,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.31402628,-0.6875,-2.3125
34.10655783,-117.712256,1394000,98.96845041,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.10476685,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.28453971,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.40976767,-0.6875,-2.3125
34.10655783,-117.712256,1394000,100.4938142,-0.6875,-2.3125
34.10655783,-117.712256,1394000,102.3188448,-0.6875,-2.3125
34.10655783,-117.712256,1394000,97.79460938,-0.6875,-2.3125
34.10655783,-117.712256,1394000,97.79499937,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.5766111,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.64805093,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.1539891,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.4837189,-0.6875,-2.3125
34.10655783,-117.712256,1394000,97.80924122,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.13133778,-0.6875,-2.3125
34.10655783,-117.712256,1394000,100.561659,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.73971678,-0.6875,-2.3125
34.10655783,-117.712256,1394000,98.99009717,-0.6875,-2.3125
34.10655783,-117.712256,1394000,100.1834736,-0.6875,-2.3125
34.10655783,-117.712256,1394000,98.9493704,-0.6875,-2.3125
34.10655783,-117.712256,1394000,98.05470742,-0.6875,-2.3125
34.10655783,-117.712256,1394000,97.75702712,-0.6875,-2.3125
34.10655783,-117.712256,1394000,99.54349225,-0.6875,-2.3125
34.10655783,-117.712256,1394000,100.005913,-0.6875,-2.3125
34.10655783,-117.712256,1394000,102.1007321,-0.6875,-2.3125
34.10655783,-117.712256,1394000,97.08828229,-0.6875,-2.3125
34.10655783,-117.712256,1394000,100.9424702,-0.6875,-2.3125
34.10655983,-117.712257,1395000,98.93303085,-0.6875,-2.3125
34.10655983,-117.712257,1395000,97.8887211,-0.6875,-2.3125
34.10655983,-117.712257,1395000,97.93596425,-0.6875,-2.3125
34.10655983,-117.712257,1395000,99.11399931,-0.6875,-2.3125
34.10655983,-117.712257,1395000,99.74781532,-0.6875,-2.3125
34.10655983,-117.712257,1395000,97.8050257,-0.6875,-2.3125
34.10655983,-117.712257,1395000,97.99560214,-0.6875,-2.3125
34.10655983,-117.712257,1395000,96.31322311,-0.6875,-2.3125
34.10655983,-117.712257,1395000,99.50373052,-0.6875,-2.3125
34.10655983,-117.712257,1395000,98.69582911,-0.6875,-2.3125
34.10655983,-117.712257,1395000,97.89383259,-0.6875,-2.3125
34.10655983,-117.712257,1395000,98.13091353,-0.6875,-2.3125
34.10655983,-117.712257,1395000,99.7750048,-0.6875,-2.3125
34.10655983,-117.712257,1395000,100.5679627,-0.6875,-2.3125
34.10655983,-117.712257,1395000,100.4493649,-0.6875,-2.3125
34.10655983,-117.712257,1395000,98.3986742,-0.6875,-2.3125
34.10655983,-117.712257,1395000,98.63856622,-0.6875,-2.3125
34.10655983,-117.712257,1395000,97.07628711,-0.6875,-2.3125
34.10655983,-117.712257,1395000,99.96534421,-0.6875,-2.3125
34.10655983,-117.712257,1395000,99.97824999,-0.6875,-2.3125
34.10655983,-117.712257,1395000,97.80417448,-0.6875,-2.3125
34.10655983,-117.712257,1395000,100.6508614,-0.6875,-2.3125
34.10655983,-117.712257,1395000,96.524496,-0.6875,-2.3125
34.10655983,-117.712257,1395000,100.9824918,-0.6875,-2.3125
34.10655983,-117.712257,1395000,96.66620807,-0.6875,-2.3125
34.10655983,-117.712257,1395000,99.77019829,-0.6875,-2.3125
34.10655983,-117.712257,1395000,97.92692758,-0.6875,-2.3125
34.10655983,-117.712257,1395000,99.27272987,-0.6875,-2.3125
34.10655983,-117.712257,1395000,98.32036512,-0.6875,-2.3125
34.10655983,-117.712257,1395000,99.65466171,-0.6875,-2.3125
34.10655983,-117.712257,1395000,103.6467085,-0.6875,-2.3125
34.10655983,-117.712257,1395000,98.15557443,-0.6875,-2.3125
34.10655983,-117.712257,1395000,97.86917249,-0.6875,-2.3125
34.10655983,-117.712257,1395000,97.92031101,-0.6875,-2.3125
34.10655983,-117.712257,1395000,100.8325318,-0.6875,-2.3125
34.10655983,-117.712257,1395000,96.2293113,-0.6875,-2.3125
34.10655983,-117.712257,1395000,100.1565481,-0.6875,-2.3125
34.10655983,-117.712257,1395000,98.9747943,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.97927844,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.50038025,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.03409765,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,97.619922,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,101.2775487,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,100.2504733,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,97.68639245,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,97.35881221,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.90826839,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.15666278,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,97.96401095,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.51069805,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.87572246,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.82109761,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,97.11812173,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.57785409,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.71877861,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.95748493,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.86866457,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,100.6148624,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.43432844,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.83883058,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,97.06997746,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.53172154,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.57661642,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.81285756,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,100.2946248,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.26647963,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.57591664,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.5149046,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.50321917,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,97.19595023,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,98.78704256,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,97.97132651,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,101.0625176,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,100.5870504,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,101.3728884,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.87352722,-0.6875,-2.3125
34.10656233,-117.7122582,1396000,99.82914677,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.46974656,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.88425617,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,100.5636195,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,99.38530231,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,100.0222696,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,100.5974489,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,99.89272845,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,99.97436429,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.49689416,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,99.81129456,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,100.214623,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.36119785,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,99.26606529,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,99.61447192,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,103.3532234,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,100.6928117,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,100.1909034,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.47931131,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,99.05885191,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.16549294,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.63624647,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,96.75639122,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,99.42795877,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,99.79891676,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,99.75556667,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,97.82713907,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.47658815,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,100.6421463,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,97.76802094,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.69623478,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,100.9526222,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,100.402777,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,99.33374757,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.86290923,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.93513539,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.42094702,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.70969509,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,98.17781932,-0.6875,-2.3125
34.10656417,-117.7122598,1397000,101.242033,-0.6875,-2.3125
34.10656617,-117.7122615,1398000,98.55647017,-0.6875,-2.3125
34.10656617,-117.7122615,1398000,97.78774577,-0.6875,-2.3125
34.10656617,-117.7122615,1398000,100.0118718,-0.6875,-2.3125
34.10656617,-117.7122615,1398000,100.4329872,-0.6875,-2.3125
34.10656617,-117.7122615,1398000,99.16158056,-0.6875,-2.3125
34.10656617,-117.7122615,1398000,96.71632923,-0.6875,-2.3125
34.10656617,-117.7122615,1398000,101.2244531,-0.6875,-2.3125
